Nr;Color;Sensor0;Red0;Green0;Blue0;Intensity0;Sensor1;Red1;Green1;Blue1;Intensity1
123351;Black;0;21;24;18;6;1;40;41;32;12
123352;Black;0;21;24;18;6;1;40;40;32;12
123353;Black;0;21;23;18;6;1;40;40;32;12
123354;Black;0;21;24;18;6;1;40;41;32;12
123355;Black;0;21;24;18;6;1;40;41;32;12
123356;Black;0;21;24;18;6;1;40;40;32;12
123357;Black;0;21;23;18;6;1;40;41;32;12
123358;Black;0;21;23;17;6;1;40;40;32;12
123359;Black;0;21;23;14;6;1;40;40;32;12
123360;Black;0;21;23;18;6;1;40;41;32;12
123361;Black;0;21;23;18;6;1;40;41;27;12
123362;Black;0;21;24;17;6;1;40;40;32;12
123363;Black;0;21;23;18;6;1;40;41;32;12
123364;Black;0;21;24;18;6;1;40;40;32;12
123365;Black;0;21;23;18;6;1;46;41;32;12
123366;Black;0;21;24;18;6;1;40;41;32;12
123367;Black;0;21;23;18;6;1;40;41;32;12
123368;Black;0;21;24;18;6;1;40;41;32;12
123369;Black;0;21;23;18;6;1;40;41;32;12
123370;Black;0;21;23;18;6;1;40;40;32;12
123371;Black;0;21;23;18;6;1;40;41;37;12
123372;Black;0;21;24;18;6;1;40;41;32;12
123373;Black;0;21;23;18;6;1;40;41;32;12
123374;Black;0;21;24;18;6;1;40;41;32;12
123375;Black;0;21;23;17;6;1;40;41;32;12
123376;Black;0;21;24;18;6;1;40;41;32;12
123377;Black;0;21;23;18;6;1;40;41;32;12
123378;Black;0;21;24;18;6;1;40;41;32;12
123379;Black;0;21;24;18;6;1;41;45;32;12
123380;Black;0;21;24;18;0;1;40;41;32;12
123381;Black;0;21;23;18;6;1;40;41;32;12
123382;Black;0;21;23;18;6;1;40;40;32;12
123383;Black;0;21;24;17;6;1;40;41;32;12
123384;Black;0;21;24;18;6;1;40;41;32;12
123385;Black;0;21;24;17;6;1;40;41;32;12
123386;Black;0;21;24;18;6;1;40;41;32;12
123387;Black;0;21;24;17;6;1;40;41;32;12
123388;Black;0;21;23;18;6;1;40;40;32;12
123389;Black;0;21;23;18;6;1;40;41;32;12
123390;Black;0;21;24;18;6;1;40;41;32;12
123391;Black;0;21;24;18;6;1;40;41;32;12
123392;Black;0;21;24;18;6;1;40;41;32;12
123393;Black;0;21;23;18;6;1;40;40;32;12
123394;Black;0;21;23;18;6;1;40;40;32;12
123395;Black;0;21;24;18;6;1;40;41;32;12
123396;Black;0;21;23;18;6;1;40;41;32;12
123397;Black;0;21;24;18;6;1;40;41;32;12
123398;Black;0;21;24;18;6;1;40;41;32;12
123399;Black;0;26;23;17;6;1;40;41;32;12
123400;Black;0;21;23;17;6;1;40;40;32;12
123401;Black;0;21;23;18;6;1;40;41;32;12
123402;Black;0;21;24;18;6;1;40;41;32;12
123403;Black;0;21;26;18;6;1;40;41;32;12
123404;Black;0;21;24;18;6;1;40;41;32;12
123405;Black;0;21;23;17;6;1;40;38;32;12
123406;Black;0;21;24;18;6;1;40;41;32;12
123407;Black;0;21;24;18;6;1;40;41;32;12
123408;Black;0;21;23;18;6;1;40;41;32;12
123409;Black;0;21;24;18;6;1;40;41;32;12
123410;Black;0;21;24;18;6;1;40;41;32;12
123411;Black;0;21;24;18;6;1;40;40;32;12
123412;Black;0;21;23;18;6;1;40;41;32;12
123413;Black;0;21;24;18;6;1;40;41;32;12
123414;Black;0;21;24;21;6;1;40;41;32;12
123415;Black;0;21;24;18;6;1;40;41;32;12
123416;Black;0;21;24;18;6;1;40;41;32;12
123417;Black;0;21;23;18;6;1;40;41;32;12
123418;Black;0;24;23;18;6;1;40;41;32;12
123419;Black;0;21;24;17;6;1;40;41;32;12
123420;Black;0;21;24;18;6;1;40;41;32;12
123421;Black;0;21;24;18;6;1;40;41;32;12
123422;Black;0;21;24;17;6;1;40;41;32;12
123423;Black;0;21;23;18;6;1;40;41;32;12
123424;Black;0;21;23;17;6;1;40;41;32;12
123425;Black;0;21;24;18;6;1;40;41;32;12
123426;Black;0;21;23;18;6;1;40;41;32;12
123427;Black;0;21;24;17;6;1;40;41;32;12
123428;Black;0;21;23;18;6;1;41;41;32;12
123429;Black;0;21;17;17;6;1;41;41;32;12
123430;Black;0;21;23;17;6;1;40;41;32;12
123431;Black;0;21;24;18;6;1;40;41;32;12
123432;Black;0;21;23;18;6;1;40;41;32;12
123433;Black;0;21;24;18;6;1;40;41;32;12
123434;Black;0;21;23;18;6;1;40;41;32;12
123435;Black;0;21;23;17;6;1;40;41;32;12
123436;Black;0;21;23;18;6;1;40;41;32;12
123437;Black;0;21;24;18;6;1;40;41;32;12
123438;Black;0;21;24;18;6;1;40;41;32;12
123439;Black;0;21;23;18;6;1;41;41;32;12
123440;Black;0;21;23;17;6;1;40;41;32;12
123441;Black;0;21;23;18;6;1;40;41;32;12
123442;Black;0;21;24;18;6;1;40;41;32;12
123443;Black;0;21;24;18;6;1;40;41;32;12
123444;Black;0;21;24;18;6;1;41;41;32;12
123445;Black;0;21;24;18;6;1;41;41;32;12
123446;Black;0;21;23;18;6;1;40;41;32;12
123447;Black;0;21;23;18;6;1;40;41;32;12
123448;Black;0;21;28;17;6;1;40;41;32;13
123449;Black;0;21;23;18;6;1;41;41;32;12
123450;Black;0;21;24;18;6;1;41;41;32;12
123451;Black;0;21;24;18;6;1;41;41;32;12
123452;Black;0;21;23;18;6;1;40;41;32;12
123453;Black;0;21;23;18;6;1;40;41;32;12
123454;Black;0;21;24;18;6;1;40;41;32;12
123455;Black;0;21;24;18;6;1;41;41;32;12
123456;Black;0;21;24;18;6;1;41;41;32;12
123457;Black;0;21;24;18;6;1;41;41;32;12
123458;Black;0;21;23;18;6;1;40;41;32;12
123459;Black;0;21;23;18;6;1;41;41;32;12
123460;Black;0;21;22;18;6;1;40;41;32;13
123461;Black;0;21;24;18;6;1;41;41;32;12
123462;Black;0;21;24;18;6;1;40;41;32;12
123463;Black;0;21;24;17;6;1;40;41;32;16
123464;Black;0;21;23;18;6;1;40;41;32;12
123465;Black;0;21;24;18;6;1;40;41;32;12
123466;Black;0;21;24;17;6;1;41;41;32;13
123467;Black;0;21;17;18;6;1;41;41;32;12
123468;Black;0;21;24;18;6;1;41;41;32;12
123469;Black;0;21;23;17;6;1;40;41;32;12
123470;Black;0;21;24;18;6;1;41;41;32;12
123471;Black;0;21;24;18;6;1;41;41;32;12
123472;Black;0;21;24;18;6;1;41;41;32;13
123473;Black;0;21;23;18;6;1;41;41;32;12
123474;Black;0;21;24;18;6;1;41;41;32;13
123475;Black;0;21;23;18;6;1;41;41;32;13
123476;Black;0;21;23;18;6;1;41;41;32;12
123477;Black;0;21;23;18;6;1;41;41;32;13
123478;Black;0;21;23;18;6;1;40;41;32;12
123479;Black;0;21;24;18;6;1;41;41;32;12
123480;Black;0;21;23;18;6;1;41;41;32;12
123481;Black;0;21;23;18;6;1;41;41;32;12
123482;Black;0;21;23;18;6;1;41;41;32;12
123483;Black;0;21;23;18;6;1;41;41;32;13
123484;Black;0;21;24;18;6;1;41;41;32;12
123485;Black;0;21;23;18;6;1;41;41;32;12
123486;Black;0;21;24;18;6;1;41;41;32;13
123487;Black;0;21;23;17;6;1;41;41;32;13
123488;Black;0;21;23;17;6;1;41;41;32;12
123489;Black;0;21;24;18;6;1;40;41;32;13
123490;Black;0;21;24;18;6;1;41;41;32;13
123491;Black;0;21;24;17;6;1;41;41;32;12
123492;Black;0;21;24;18;6;1;41;41;33;13
123493;Black;0;21;23;18;6;1;41;41;32;12
123494;Black;0;21;24;18;6;1;40;41;32;12
123495;Black;0;21;23;18;6;1;41;41;32;12
123496;Black;0;21;26;18;6;1;41;41;32;13
123497;Black;0;21;23;18;6;1;41;41;32;13
123498;Black;0;21;24;18;6;1;41;41;32;12
123499;Black;0;21;23;18;6;1;41;41;32;13
123500;Black;0;21;23;17;6;1;41;41;32;12
123501;Black;0;21;24;17;6;1;41;41;32;13
123502;Black;0;21;24;18;6;1;41;41;32;13
123503;Black;0;21;24;18;6;1;41;45;33;13
123504;Black;0;21;24;18;6;1;41;41;32;13
123505;Black;0;21;23;17;6;1;41;41;32;12
123506;Black;0;21;23;17;6;1;41;41;32;12
123507;Black;0;21;23;18;6;1;41;41;32;13
123508;Black;0;21;24;18;6;1;41;41;32;12
123509;Black;0;21;24;18;6;1;41;41;32;12
123510;Black;0;21;24;18;6;1;41;41;32;12
123511;Black;0;21;23;18;6;1;41;41;32;13
123512;Black;0;21;23;18;6;1;41;41;32;12
123513;Black;0;21;23;18;6;1;41;41;32;12
123514;Black;0;17;24;18;6;1;41;41;33;13
123515;Black;0;21;23;17;6;1;41;41;32;13
123516;Black;0;21;24;18;6;1;41;41;32;12
123517;Black;0;21;23;18;6;1;41;41;32;12
123518;Black;0;21;23;17;6;1;41;41;32;12
123519;Black;0;21;24;18;6;1;41;41;32;13
123520;Black;0;21;23;18;6;1;41;42;32;13
123521;Black;0;21;24;18;6;1;41;41;32;18
123522;Black;0;21;24;18;6;1;41;41;32;13
123523;Black;0;21;23;18;6;1;41;41;32;12
123524;Black;0;21;24;18;6;1;41;41;32;13
123525;Black;0;21;24;18;6;1;41;41;32;13
123526;Black;0;20;24;18;6;1;41;41;32;12
123527;Black;0;21;24;18;6;1;41;41;33;12
123528;Black;0;21;23;17;6;1;37;41;32;12
123529;Black;0;21;23;18;6;1;41;41;32;12
123530;Black;0;21;23;18;6;1;41;41;32;13
123531;Black;0;21;23;18;6;1;41;41;32;13
123532;Black;0;21;24;18;6;1;41;41;32;13
123533;Black;0;21;23;18;6;1;41;41;32;13
123534;Black;0;21;23;18;6;1;41;41;32;13
123535;Black;0;21;24;18;6;1;41;41;32;12
123536;Black;0;21;23;18;6;1;40;41;32;12
123537;Black;0;21;24;18;6;1;40;41;32;12
123538;Black;0;21;24;18;6;1;41;41;32;13
123539;Black;0;21;24;18;6;1;41;41;32;12
123540;Black;0;21;23;17;6;1;41;41;32;13
123541;Black;0;21;24;18;6;1;41;41;32;12
123542;Black;0;21;23;18;6;1;41;41;32;13
123543;Black;0;21;24;18;6;1;41;41;32;13
123544;Black;0;21;23;18;6;1;41;41;32;12
123545;Black;0;21;24;18;6;1;41;41;32;12
123546;Black;0;21;23;18;6;1;41;41;32;13
123547;Black;0;21;23;18;6;1;41;41;32;12
123548;Black;0;21;23;18;6;1;41;41;32;13
123549;Black;0;21;24;18;6;1;41;41;32;13
123550;Black;0;21;23;18;6;1;40;41;32;12
123551;Black;0;21;23;18;6;1;41;41;32;12
123552;Black;0;21;23;18;6;1;40;37;32;12
123553;Black;0;21;23;18;6;1;41;41;32;12
123554;Black;0;20;23;18;6;1;40;41;32;12
123555;Black;0;21;23;18;6;1;41;41;32;12
123556;Black;0;21;24;18;6;1;41;41;32;12
123557;Black;0;21;24;18;6;1;41;41;32;13
123558;Black;0;21;23;18;6;1;41;41;32;12
123559;Black;0;21;23;18;6;1;41;41;32;12
123560;Black;0;21;23;18;6;1;40;41;32;12
123561;Black;0;21;24;18;6;1;41;41;32;12
123562;Black;0;21;22;18;6;1;40;41;32;12
123563;Black;0;21;23;18;6;1;41;41;32;12
123564;Black;0;21;23;18;6;1;41;41;32;12
123565;Black;0;21;23;17;6;1;46;41;32;12
123566;Black;0;21;24;18;6;1;40;41;32;12
123567;Black;0;21;24;18;6;1;40;41;32;13
123568;Black;0;29;24;18;6;1;41;41;32;12
123569;Black;0;21;24;18;6;1;40;41;32;12
123570;Black;0;21;23;18;6;1;40;41;32;13
123571;Black;0;21;24;18;6;1;41;41;32;12
123572;Black;0;21;24;18;6;1;41;41;32;13
123573;Black;0;21;24;18;6;1;41;41;32;12
123574;Black;0;21;24;18;6;1;41;36;32;12
123575;Black;0;21;24;18;6;1;41;41;32;12
123576;Black;0;21;23;24;6;1;41;41;32;13
123577;Black;0;21;23;18;6;1;40;41;32;12
123578;Black;0;21;23;18;6;1;41;41;32;12
123579;Black;0;21;24;17;6;1;41;41;32;12
123580;Black;0;21;23;18;6;1;41;41;32;13
123581;Black;0;21;24;18;6;1;41;41;32;12
123582;Black;0;21;24;17;6;1;41;41;32;13
123583;Black;0;21;23;18;6;1;40;41;32;12
123584;Black;0;21;23;18;6;1;41;41;32;13
123585;Black;0;21;24;18;6;1;41;41;32;12
123586;Black;0;21;24;18;6;1;41;41;32;12
123587;Black;0;21;17;18;6;1;41;41;32;13
123588;Black;0;21;23;18;6;1;41;41;32;12
123589;Black;0;21;23;18;6;1;40;41;32;12
123590;Black;0;21;24;18;6;1;41;41;32;13
123591;Black;0;21;24;18;6;1;41;41;32;12
123592;Black;0;21;24;18;6;1;40;41;32;12
123593;Black;0;21;24;18;6;1;41;41;32;12
123594;Black;0;21;23;18;6;1;40;41;32;12
123595;Black;0;21;24;18;6;1;40;41;32;13
123596;Black;0;21;24;18;6;1;41;41;32;12
123597;Black;0;21;24;18;6;1;41;41;32;13
123598;Black;0;21;23;18;6;1;41;41;32;12
123599;Black;0;21;23;18;6;1;41;41;32;12
123600;Black;0;21;23;18;6;1;41;41;32;12
123601;Black;0;21;23;18;6;1;41;41;32;13
123602;Black;0;21;23;18;6;1;41;41;32;13
123603;Black;0;21;23;15;6;1;40;41;32;12
123604;Black;0;21;24;18;6;1;41;41;32;13
123605;Black;0;21;23;18;6;1;40;41;32;12
123606;Black;0;21;23;17;6;1;40;41;32;12
123607;Black;0;21;23;18;6;1;41;41;32;12
123608;Black;0;21;23;11;6;1;41;41;32;12
123609;Black;0;21;23;18;6;1;41;41;32;12
123610;Black;0;21;24;18;6;1;41;41;32;12
123611;Black;0;21;23;18;6;1;41;41;32;12
123612;Black;0;21;24;18;6;1;40;41;32;12
123613;Black;0;21;23;18;6;1;40;41;32;12
123614;Black;0;21;24;18;6;1;41;41;32;13
123615;Black;0;21;24;18;6;1;41;41;32;12
123616;Black;0;21;24;18;6;1;41;41;32;13
123617;Black;0;21;23;18;6;1;41;41;32;13
123618;Black;0;21;23;18;6;1;41;41;32;12
123619;Black;0;21;24;18;6;1;40;41;32;13
123620;Black;0;21;24;18;6;1;41;41;32;12
123621;Black;0;21;23;18;6;1;41;41;32;12
123622;Black;0;21;23;18;6;1;41;41;32;13
123623;Black;0;21;23;17;6;1;40;41;32;12
123624;Black;0;21;23;18;6;1;41;41;32;11
123625;Black;0;20;24;18;6;1;41;41;32;12
123626;Black;0;21;24;18;6;1;41;41;32;12
123627;Black;0;21;24;18;6;1;41;41;32;13
123628;Black;0;21;24;18;6;1;41;41;32;12
123629;Black;0;21;23;17;6;1;41;41;32;12
123630;Black;0;21;23;18;6;1;41;41;32;12
123631;Black;0;21;24;18;6;1;41;41;32;13
123632;Black;0;21;24;18;6;1;41;41;32;12
123633;Black;0;21;23;18;6;1;41;41;32;13
123634;Black;0;21;24;18;6;1;41;41;32;12
123635;Black;0;21;23;21;6;1;40;41;32;12
123636;Black;0;21;23;18;6;1;41;41;32;12
123637;Black;0;20;24;18;6;1;40;41;32;12
123638;Black;0;21;24;18;6;1;40;41;32;13
123639;Black;0;21;24;18;6;1;41;41;32;12
123640;Black;0;21;24;18;6;1;40;41;32;12
123641;Black;0;21;23;18;6;1;40;41;32;12
123642;Black;0;21;23;18;6;1;40;41;32;12
123643;Black;0;21;24;18;6;1;40;41;32;12
123644;Black;0;21;23;18;6;1;41;41;32;13
123645;Black;0;21;24;18;6;1;41;41;32;12
123646;Black;0;21;24;18;6;1;40;41;32;12
123647;Black;0;21;24;18;6;1;40;41;32;12
123648;Black;0;21;26;18;6;1;40;41;32;12
123649;Black;0;21;24;18;6;1;40;41;32;12
123650;Black;0;21;24;18;6;1;41;41;32;12
123651;Black;0;21;24;18;6;1;40;41;32;12
123652;Black;0;21;23;18;6;1;40;41;32;12
123653;Black;0;21;24;18;6;1;40;41;32;12
123654;Black;0;21;24;18;6;1;40;41;32;12
123655;Black;0;21;24;18;6;1;40;41;32;12
123656;Black;0;21;23;18;6;1;41;41;32;12
123657;Black;0;21;24;18;6;1;40;41;32;12
123658;Black;0;21;24;18;6;1;40;41;32;12
123659;Black;0;21;23;18;6;1;41;41;32;12
123660;Black;0;21;23;18;6;1;40;41;32;12
123661;Black;0;21;24;18;6;1;40;41;32;12
123662;Black;0;21;23;18;6;1;40;41;32;12
123663;Black;0;21;24;18;6;1;40;41;32;12
123664;Black;0;21;24;18;6;1;40;41;32;12
123665;Black;0;21;30;18;6;1;40;41;32;12
123666;Black;0;21;24;18;6;1;40;41;32;12
123667;Black;0;21;24;18;6;1;40;41;32;12
123668;Black;0;21;23;18;6;1;41;41;32;8
123669;Black;0;21;24;18;6;1;40;41;32;12
123670;Black;0;21;23;17;6;1;40;41;32;12
123671;Black;0;21;23;18;6;1;40;41;32;12
123672;Black;0;21;23;18;6;1;40;41;32;12
123673;Black;0;21;24;18;6;1;40;41;32;12
123674;Black;0;21;24;17;6;1;40;41;32;12
123675;Black;0;21;24;18;6;1;40;41;32;12
123676;Black;0;21;23;18;11;1;40;41;32;12
123677;Black;0;21;23;18;6;1;40;41;32;12
123678;Black;0;21;23;18;6;1;40;41;32;12
123679;Black;0;21;24;18;6;1;40;41;32;12
123680;Black;0;21;24;18;6;1;40;41;32;12
123681;Black;0;21;24;17;6;1;40;41;32;12
123682;Black;0;21;23;17;6;1;40;41;32;12
123683;Black;0;21;23;18;6;1;40;41;32;12
123684;Black;0;21;23;18;6;1;40;41;32;12
123685;Black;0;21;24;18;6;1;40;41;32;12
123686;Black;0;21;24;18;6;1;40;41;32;12
123687;Black;0;21;24;18;6;1;40;41;32;12
123688;Black;0;21;23;18;6;1;40;41;32;12
123689;Black;0;21;23;18;6;1;40;41;32;12
123690;Black;0;21;23;18;6;1;40;41;32;12
123691;Black;0;21;24;18;6;1;40;41;32;12
123692;Black;0;21;24;18;6;1;40;41;32;12
123693;Black;0;21;24;18;6;1;40;41;32;12
123694;Black;0;21;23;18;6;1;40;41;32;13
123695;Black;0;21;24;18;6;1;40;41;32;12
123696;Black;0;21;24;18;6;1;40;41;32;12
123697;Black;0;21;24;18;6;1;40;41;32;12
123698;Black;0;21;24;18;6;1;41;41;32;13
123699;Black;0;21;24;18;6;1;41;41;32;12
123700;Black;0;21;23;18;6;1;41;41;32;12
123701;Black;0;21;23;18;6;1;40;41;32;12
123702;Black;0;21;24;18;6;1;40;41;32;12
123703;Black;0;21;24;18;6;1;41;41;32;12
123704;Black;0;21;23;18;6;1;41;41;32;12
123705;Black;0;21;24;18;6;1;41;41;32;12
123706;Black;0;21;23;18;6;1;41;41;32;12
123707;Black;0;21;24;18;6;1;41;41;32;12
123708;Black;0;21;24;18;6;1;40;41;32;13
123709;Black;0;21;23;18;6;1;41;41;32;12
123710;Black;0;21;23;18;6;1;40;41;32;12
123711;Black;0;21;24;18;6;1;41;41;32;12
123712;Black;0;21;23;18;6;1;40;41;32;12
123713;Black;0;21;23;18;6;1;41;41;27;12
123714;Black;0;21;24;18;6;1;41;41;32;13
123715;Black;0;21;24;18;6;1;41;41;32;12
123716;Black;0;21;24;18;6;1;41;41;32;13
123717;Black;0;21;23;18;6;1;41;41;32;12
123718;Black;0;21;24;18;6;1;41;41;32;12
123719;Black;0;20;23;18;6;1;40;41;32;12
123720;Black;0;21;23;18;6;1;41;41;32;12
123721;Black;0;21;24;18;6;1;41;41;32;12
123722;Black;0;21;24;18;6;1;41;41;32;12
123723;Black;0;21;23;17;6;1;41;41;32;13
123724;Black;0;21;24;18;6;1;41;41;32;12
123725;Black;0;21;24;17;6;1;41;41;32;13
123726;Black;0;21;23;18;6;1;41;41;33;13
123727;Black;0;21;23;18;6;1;41;41;33;13
123728;Black;0;21;24;18;6;1;41;41;32;12
123729;Black;0;21;23;18;6;1;41;41;32;12
123730;Black;0;21;23;18;6;1;40;41;32;13
123731;Black;0;21;24;18;6;1;41;41;33;13
123732;Black;0;21;24;18;6;1;41;41;32;13
123733;Black;0;21;24;17;6;1;41;41;33;13
123734;Black;0;21;24;18;6;1;41;41;33;13
123735;Black;0;21;23;18;6;1;41;41;32;13
123736;Black;0;20;23;17;6;1;41;41;32;13
123737;Black;0;21;24;18;6;1;41;41;33;12
123738;Black;0;21;23;18;6;1;41;41;33;13
123739;Black;0;21;24;18;6;1;41;41;33;13
123740;Black;0;21;23;18;6;1;41;41;33;13
123741;Black;0;21;23;18;6;1;41;41;33;13
123742;Black;0;21;23;18;6;1;41;41;33;12
123743;Black;0;21;24;18;6;1;41;41;33;13
123744;Black;0;21;23;18;6;1;41;41;32;13
123745;Black;0;21;23;16;6;1;41;42;33;13
123746;Black;0;21;24;18;6;1;41;42;33;13
123747;Black;0;21;23;17;6;1;41;41;33;13
123748;Black;0;21;24;18;6;1;41;41;33;13
123749;Black;0;21;24;18;6;1;41;41;33;13
123750;Black;0;21;24;18;6;1;41;42;33;13
123751;Black;0;21;23;18;6;1;42;42;33;13
123752;Black;0;21;23;18;6;1;41;42;33;13
123753;Black;0;21;23;17;6;1;41;41;33;13
123754;Black;0;21;23;18;6;1;41;41;33;13
123755;Black;0;21;23;18;6;1;41;42;33;13
123756;Black;0;21;23;18;6;1;42;42;33;13
123757;Black;0;21;24;18;6;1;41;42;33;13
123758;Black;0;21;24;17;6;1;41;42;33;13
123759;Black;0;21;23;18;6;1;41;41;33;12
123760;Black;0;21;23;18;6;1;41;42;33;13
123761;Black;0;21;23;18;6;1;41;42;33;13
123762;Black;0;21;24;17;6;1;41;42;33;13
123763;Black;0;21;23;18;6;1;41;42;33;13
123764;Black;0;21;24;18;6;1;41;42;33;13
123765;Black;0;21;23;18;6;1;41;41;33;13
123766;Black;0;21;23;18;6;1;41;42;33;13
123767;Black;0;21;23;18;6;1;41;42;33;13
123768;Black;0;21;23;18;6;1;41;42;33;13
123769;Black;0;21;23;18;6;1;41;42;33;13
123770;Black;0;21;24;17;6;1;41;42;33;13
123771;Black;0;21;23;17;6;1;41;41;33;13
123772;Black;0;21;23;18;6;1;41;42;33;13
123773;Black;0;21;23;18;6;1;41;42;33;13
123774;Black;0;21;24;18;6;1;41;42;33;13
123775;Black;0;21;24;18;6;1;41;42;33;13
123776;Black;0;21;23;18;6;1;41;41;33;13
123777;Black;0;21;23;17;6;1;41;42;33;13
123778;Black;0;21;23;17;6;1;41;42;33;13
123779;Black;0;21;23;12;6;1;41;42;33;13
123780;Black;0;21;23;18;6;1;41;42;33;13
123781;Black;0;21;23;18;6;1;41;42;40;13
123782;Black;0;21;23;18;6;1;41;41;33;13
123783;Black;0;20;23;17;6;1;41;42;33;13
123784;Black;0;21;23;13;6;1;41;42;33;13
123785;Black;0;21;23;18;6;1;41;42;33;13
123786;Black;0;21;23;18;6;1;41;42;33;13
123787;Black;0;21;24;18;6;1;41;42;33;13
123788;Black;0;21;23;18;6;1;41;42;33;13
123789;Black;0;21;24;18;6;1;41;42;33;13
123790;Black;0;21;23;18;6;1;41;41;33;13
123791;Black;0;21;24;17;6;1;41;42;33;13
123792;Black;0;21;24;18;6;1;41;42;33;13
123793;Black;0;21;23;18;6;1;41;42;33;10
123794;Black;0;21;23;18;6;1;41;42;33;13
123795;Black;0;21;23;18;6;1;41;42;33;13
123796;Black;0;21;23;18;6;1;41;42;33;13
123797;Black;0;21;24;18;6;1;41;42;33;13
123798;Black;0;21;24;18;6;1;41;42;33;13
123799;Black;0;21;24;18;6;1;41;42;33;13
123800;Black;0;21;23;17;6;1;41;42;33;13
123801;Black;0;21;23;18;6;1;41;42;33;13
123802;Black;0;21;23;18;6;1;41;42;33;13
123803;Black;0;21;23;18;6;1;41;42;33;13
123804;Black;0;21;23;18;6;1;41;42;33;13
123805;Black;0;21;23;18;6;1;41;42;33;13
123806;Black;0;21;23;18;6;1;41;42;33;13
123807;Black;0;21;23;18;6;1;41;42;33;13
123808;Black;0;21;23;18;6;1;41;42;33;13
123809;Black;0;21;23;18;6;1;41;42;33;13
123810;Black;0;22;24;18;6;1;41;42;33;13
123811;Black;0;21;24;18;6;1;41;42;33;13
123812;Black;0;21;23;18;6;1;41;42;33;13
123813;Black;0;21;23;18;6;1;41;42;33;13
123814;Black;0;21;23;18;6;1;41;42;33;13
123815;Black;0;21;24;18;6;1;41;42;33;13
123816;Black;0;21;24;18;6;1;41;42;33;13
123817;Black;0;21;24;18;6;1;41;42;33;13
123818;Black;0;21;23;17;6;1;41;42;33;13
123819;Black;0;21;23;18;6;1;41;42;33;13
123820;Black;0;21;24;18;6;1;41;42;33;13
123821;Black;0;21;24;18;6;1;41;42;33;13
123822;Black;0;21;24;18;6;1;41;42;33;13
123823;Black;0;21;23;18;6;1;41;42;33;13
123824;Black;0;21;23;17;6;1;41;42;33;13
123825;Black;0;20;23;18;6;1;41;42;33;13
123826;Black;0;20;23;18;6;1;41;42;33;13
123827;Black;0;21;24;18;6;1;41;42;31;13
123828;Black;0;21;24;18;6;1;41;42;33;13
123829;Black;0;21;24;18;6;1;41;42;33;13
123830;Black;0;21;23;17;6;1;41;42;33;13
123831;Black;0;21;23;18;6;1;41;42;33;13
123832;Black;0;21;24;18;6;1;41;42;33;13
123833;Black;0;21;24;18;6;1;41;42;33;13
123834;Black;0;21;23;18;6;1;41;42;33;13
123835;Black;0;21;23;17;6;1;41;42;33;13
123836;Black;0;21;23;18;6;1;41;42;33;13
123837;Black;0;21;23;22;6;1;41;42;33;13
123838;Black;0;21;24;18;6;1;41;42;33;13
123839;Black;0;21;24;18;6;1;41;42;33;13
123840;Black;0;21;23;18;6;1;41;42;33;13
123841;Black;0;21;24;18;6;1;41;42;33;13
123842;Black;0;21;23;18;6;1;41;42;33;13
123843;Black;0;21;23;18;6;1;41;42;33;13
123844;Black;0;21;24;17;6;1;41;42;33;13
123845;Black;0;21;24;18;6;1;41;42;33;13
123846;Black;0;21;24;18;6;1;42;42;33;13
123847;Black;0;21;23;18;6;1;41;42;33;13
123848;Black;0;21;23;17;6;1;41;42;33;13
123849;Black;0;21;24;18;6;1;41;42;33;13
123850;Black;0;20;23;18;6;1;41;42;33;13
123851;Black;0;21;24;18;6;1;41;42;33;13
123852;Black;0;21;24;18;6;1;41;42;33;13
123853;Black;0;21;23;18;6;1;41;42;33;13
123854;Black;0;21;23;18;6;1;41;42;33;13
123855;Black;0;21;24;18;6;1;41;42;33;13
123856;Black;0;21;24;18;6;1;41;42;33;13
123857;Black;0;21;24;18;6;1;41;42;33;8
123858;Black;0;21;24;23;6;1;41;42;33;13
123859;Black;0;21;24;17;6;1;41;42;33;13
123860;Black;0;21;23;17;6;1;41;42;33;13
123861;Black;0;20;24;18;6;1;41;42;33;13
123862;Black;0;21;24;18;6;1;41;42;33;13
123863;Black;0;21;23;18;6;1;41;36;33;13
123864;Black;0;21;23;18;6;1;41;42;33;16
123865;Black;0;21;23;18;6;1;41;42;33;13
123866;Black;0;21;23;18;6;1;41;42;33;13
123867;Black;0;20;24;18;6;1;41;42;33;13
123868;Black;0;21;23;18;6;1;41;42;33;13
123869;Black;0;21;23;18;6;1;41;42;33;13
123870;Black;0;21;23;18;6;1;41;47;33;13
123871;Black;0;21;24;18;6;1;41;42;33;13
123872;Black;0;21;23;18;6;1;41;42;33;13
123873;Black;0;21;24;17;6;1;41;42;33;13
123874;Black;0;21;24;17;6;1;42;43;33;13
123875;Black;0;21;24;17;6;1;41;42;33;13
123876;Black;0;17;23;17;6;1;41;42;33;13
123877;Black;0;21;23;18;6;1;41;42;33;13
123878;Black;0;21;24;18;6;1;41;42;33;15
123879;Black;0;21;24;10;6;1;41;42;33;13
123880;Black;0;21;23;18;6;1;41;43;33;13
123881;Black;0;21;24;18;6;1;41;43;33;13
123882;Black;0;21;24;17;6;1;41;42;33;13
123883;Black;0;21;23;18;6;1;41;42;33;13
123884;Black;0;21;23;18;6;1;41;44;33;13
123885;Black;0;21;23;18;6;1;41;42;33;13
123886;Black;0;21;23;18;6;1;42;42;34;13
